,id,kingdom,phylum,class,order,family,genus,species,filename
23037,246537194,1,1,1,4,5,267,346,/mnt/research/xprize/plant-training-data/plants_photos/original/246537194_original.jpg
23038,246537683,1,1,1,2,26,363,635,/mnt/research/xprize/plant-training-data/plants_photos/original/246537683_original.jpg
23039,246537693,1,1,1,2,26,363,635,/mnt/research/xprize/plant-training-data/plants_photos/original/246537693_original.jpg
23040,246537704,1,1,1,2,26,363,635,/mnt/research/xprize/plant-training-data/plants_photos/original/246537704_original.jpg
23041,246538100,1,1,1,10,68,157,921,/mnt/research/xprize/plant-training-data/plants_photos/original/246538100_original.jpg
23042,246623468,1,1,1,5,7,87,1528,/mnt/research/xprize/plant-training-data/plants_photos/original/246623468_original.jpg
23043,246623840,1,1,1,19,39,114,129,/mnt/research/xprize/plant-training-data/plants_photos/original/246623840_original.jpg
23044,246648638,1,1,1,19,30,102,117,/mnt/research/xprize/plant-training-data/plants_photos/original/246648638_original.jpg
23045,246654970,1,1,1,2,2,580,1035,/mnt/research/xprize/plant-training-data/plants_photos/original/246654970_original.jpg
23046,246654978,1,1,1,2,2,580,1035,/mnt/research/xprize/plant-training-data/plants_photos/original/246654978_original.jpg
23047,246654995,1,1,1,2,2,580,1035,/mnt/research/xprize/plant-training-data/plants_photos/original/246654995_original.jpg
23048,246679822,1,1,2,28,59,266,343,/mnt/research/xprize/plant-training-data/plants_photos/original/246679822_original.jpg
23049,246679841,1,1,2,28,59,266,343,/mnt/research/xprize/plant-training-data/plants_photos/original/246679841_original.jpg
23050,246835214,1,1,1,16,43,88,99,/mnt/research/xprize/plant-training-data/plants_photos/original/246835214_original.jpg
23051,246835236,1,1,1,16,43,88,99,/mnt/research/xprize/plant-training-data/plants_photos/original/246835236_original.jpg
23052,246835265,1,1,1,16,43,88,99,/mnt/research/xprize/plant-training-data/plants_photos/original/246835265_original.jpg
23053,246908218,1,1,1,41,113,371,511,/mnt/research/xprize/plant-training-data/plants_photos/original/246908218_original.jpg
23054,246919171,1,1,1,7,128,456,652,/mnt/research/xprize/plant-training-data/plants_photos/original/246919171_original.jpg
23055,246919177,1,1,1,7,128,456,652,/mnt/research/xprize/plant-training-data/plants_photos/original/246919177_original.jpg
23056,246924053,1,1,1,36,82,445,638,/mnt/research/xprize/plant-training-data/plants_photos/original/246924053_original.jpg
23057,246925434,1,1,1,17,27,49,52,/mnt/research/xprize/plant-training-data/plants_photos/original/246925434_original.jpg
23058,246925487,1,1,1,17,27,49,52,/mnt/research/xprize/plant-training-data/plants_photos/original/246925487_original.jpg
23059,246925437,1,1,1,17,27,49,52,/mnt/research/xprize/plant-training-data/plants_photos/original/246925437_original.jpg
23060,246925754,1,1,1,22,38,298,393,/mnt/research/xprize/plant-training-data/plants_photos/original/246925754_original.jpg
23061,246925772,1,1,1,22,38,298,393,/mnt/research/xprize/plant-training-data/plants_photos/original/246925772_original.jpg
23062,246949859,1,1,1,41,93,223,822,/mnt/research/xprize/plant-training-data/plants_photos/original/246949859_original.jpg
23063,246949894,1,1,2,21,37,286,467,/mnt/research/xprize/plant-training-data/plants_photos/original/246949894_original.jpg
23064,246957380,1,1,2,21,37,286,467,/mnt/research/xprize/plant-training-data/plants_photos/original/246957380_original.jpg
23065,246957382,1,1,2,21,37,286,467,/mnt/research/xprize/plant-training-data/plants_photos/original/246957382_original.jpg
23066,246949901,1,1,1,10,29,213,431,/mnt/research/xprize/plant-training-data/plants_photos/original/246949901_original.jpg
23067,246949951,1,1,1,16,43,88,204,/mnt/research/xprize/plant-training-data/plants_photos/original/246949951_original.jpg
23068,246949955,1,1,1,16,43,88,243,/mnt/research/xprize/plant-training-data/plants_photos/original/246949955_original.jpg
23069,246949961,1,1,1,7,24,802,1401,/mnt/research/xprize/plant-training-data/plants_photos/original/246949961_original.jpg
23070,246949996,1,1,1,5,33,238,303,/mnt/research/xprize/plant-training-data/plants_photos/original/246949996_original.jpg
23071,246950014,1,1,2,24,103,315,424,/mnt/research/xprize/plant-training-data/plants_photos/original/246950014_original.jpg
23072,246952418,1,1,1,20,57,543,846,/mnt/research/xprize/plant-training-data/plants_photos/original/246952418_original.jpg
23073,246950042,1,1,1,20,57,543,846,/mnt/research/xprize/plant-training-data/plants_photos/original/246950042_original.jpg
23074,247033748,1,1,1,4,5,267,346,/mnt/research/xprize/plant-training-data/plants_photos/original/247033748_original.jpg
23075,247033754,1,1,1,4,5,267,346,/mnt/research/xprize/plant-training-data/plants_photos/original/247033754_original.jpg
23076,247033763,1,1,1,4,5,267,346,/mnt/research/xprize/plant-training-data/plants_photos/original/247033763_original.jpg
23077,247048343,1,1,1,7,128,456,652,/mnt/research/xprize/plant-training-data/plants_photos/original/247048343_original.jpg
23078,247048344,1,1,1,7,128,456,652,/mnt/research/xprize/plant-training-data/plants_photos/original/247048344_original.jpg
23079,247048340,1,1,1,7,128,456,652,/mnt/research/xprize/plant-training-data/plants_photos/original/247048340_original.jpg
23080,247048349,1,1,1,7,128,456,652,/mnt/research/xprize/plant-training-data/plants_photos/original/247048349_original.jpg
23081,247048350,1,1,1,7,128,456,652,/mnt/research/xprize/plant-training-data/plants_photos/original/247048350_original.jpg
23082,247048354,1,1,1,7,128,456,652,/mnt/research/xprize/plant-training-data/plants_photos/original/247048354_original.jpg
23083,247051404,1,1,1,5,33,80,113,/mnt/research/xprize/plant-training-data/plants_photos/original/247051404_original.jpg
23084,247051449,1,1,1,10,29,398,771,/mnt/research/xprize/plant-training-data/plants_photos/original/247051449_original.jpg
23085,247051490,1,1,2,21,37,286,467,/mnt/research/xprize/plant-training-data/plants_photos/original/247051490_original.jpg
23086,247051555,1,1,1,19,115,386,1636,/mnt/research/xprize/plant-training-data/plants_photos/original/247051555_original.jpg
23087,247051544,1,1,1,19,115,386,1636,/mnt/research/xprize/plant-training-data/plants_photos/original/247051544_original.jpg
23088,247051598,1,1,1,10,32,311,420,/mnt/research/xprize/plant-training-data/plants_photos/original/247051598_original.jpg
23089,247051609,1,1,1,10,32,311,420,/mnt/research/xprize/plant-training-data/plants_photos/original/247051609_original.jpg
23090,247051616,1,1,1,10,32,311,420,/mnt/research/xprize/plant-training-data/plants_photos/original/247051616_original.jpg
23091,247057865,1,1,1,2,26,897,1610,/mnt/research/xprize/plant-training-data/plants_photos/original/247057865_original.jpg
23092,247057863,1,1,1,2,26,897,1610,/mnt/research/xprize/plant-training-data/plants_photos/original/247057863_original.jpg
23093,247057858,1,1,1,2,26,897,1610,/mnt/research/xprize/plant-training-data/plants_photos/original/247057858_original.jpg
23094,247057866,1,1,1,2,26,897,1610,/mnt/research/xprize/plant-training-data/plants_photos/original/247057866_original.jpg
23095,247057871,1,1,1,2,26,897,1610,/mnt/research/xprize/plant-training-data/plants_photos/original/247057871_original.jpg
23096,247058117,1,1,1,10,78,175,1637,/mnt/research/xprize/plant-training-data/plants_photos/original/247058117_original.jpg
23097,247058128,1,1,1,10,78,175,1637,/mnt/research/xprize/plant-training-data/plants_photos/original/247058128_original.jpg
23098,247058129,1,1,1,10,78,175,1637,/mnt/research/xprize/plant-training-data/plants_photos/original/247058129_original.jpg
23099,247058131,1,1,1,10,78,175,1637,/mnt/research/xprize/plant-training-data/plants_photos/original/247058131_original.jpg
23100,247058198,1,1,1,10,68,598,1382,/mnt/research/xprize/plant-training-data/plants_photos/original/247058198_original.jpg
23101,247058185,1,1,1,10,68,598,1382,/mnt/research/xprize/plant-training-data/plants_photos/original/247058185_original.jpg
23102,247058191,1,1,1,10,68,598,1382,/mnt/research/xprize/plant-training-data/plants_photos/original/247058191_original.jpg
23103,247058213,1,1,1,10,68,598,1382,/mnt/research/xprize/plant-training-data/plants_photos/original/247058213_original.jpg
23104,247058223,1,1,1,10,68,598,1382,/mnt/research/xprize/plant-training-data/plants_photos/original/247058223_original.jpg
23105,247058225,1,1,1,10,68,598,1382,/mnt/research/xprize/plant-training-data/plants_photos/original/247058225_original.jpg
23106,247058236,1,1,1,10,68,598,1382,/mnt/research/xprize/plant-training-data/plants_photos/original/247058236_original.jpg
23107,247058242,1,1,1,10,68,598,1382,/mnt/research/xprize/plant-training-data/plants_photos/original/247058242_original.jpg
23108,247152574,1,1,1,4,5,34,36,/mnt/research/xprize/plant-training-data/plants_photos/original/247152574_original.jpg
23109,247152584,1,1,1,4,5,34,36,/mnt/research/xprize/plant-training-data/plants_photos/original/247152584_original.jpg
23110,247153084,1,1,1,5,7,11,54,/mnt/research/xprize/plant-training-data/plants_photos/original/247153084_original.jpg
23111,247153092,1,1,1,5,7,11,54,/mnt/research/xprize/plant-training-data/plants_photos/original/247153092_original.jpg
23112,247160162,1,1,1,4,5,18,18,/mnt/research/xprize/plant-training-data/plants_photos/original/247160162_original.jpg
23113,247160174,1,1,1,4,5,18,18,/mnt/research/xprize/plant-training-data/plants_photos/original/247160174_original.jpg
23114,247160242,1,1,1,35,74,165,195,/mnt/research/xprize/plant-training-data/plants_photos/original/247160242_original.jpg
23115,247160265,1,1,1,35,74,165,195,/mnt/research/xprize/plant-training-data/plants_photos/original/247160265_original.jpg
23116,247160272,1,1,1,35,74,165,195,/mnt/research/xprize/plant-training-data/plants_photos/original/247160272_original.jpg
23117,247160325,1,1,2,3,3,389,540,/mnt/research/xprize/plant-training-data/plants_photos/original/247160325_original.jpg
23118,247160338,1,1,2,3,3,389,540,/mnt/research/xprize/plant-training-data/plants_photos/original/247160338_original.jpg
23119,247160401,1,1,3,33,91,818,1438,/mnt/research/xprize/plant-training-data/plants_photos/original/247160401_original.jpg
23120,247160412,1,1,1,35,74,165,285,/mnt/research/xprize/plant-training-data/plants_photos/original/247160412_original.jpg
23121,247160429,1,1,1,35,74,165,285,/mnt/research/xprize/plant-training-data/plants_photos/original/247160429_original.jpg
23122,247161429,1,1,1,11,83,236,298,/mnt/research/xprize/plant-training-data/plants_photos/original/247161429_original.jpg
23123,247161442,1,1,1,11,83,236,298,/mnt/research/xprize/plant-training-data/plants_photos/original/247161442_original.jpg
23124,247161461,1,1,1,4,5,421,589,/mnt/research/xprize/plant-training-data/plants_photos/original/247161461_original.jpg
23125,247170042,1,1,1,1,1,498,755,/mnt/research/xprize/plant-training-data/plants_photos/original/247170042_original.jpg
23126,247170057,1,1,1,1,1,498,755,/mnt/research/xprize/plant-training-data/plants_photos/original/247170057_original.jpg
23127,247170061,1,1,1,1,1,498,755,/mnt/research/xprize/plant-training-data/plants_photos/original/247170061_original.jpg
23128,247170072,1,1,1,1,1,498,755,/mnt/research/xprize/plant-training-data/plants_photos/original/247170072_original.jpg
23129,247176054,1,1,1,1,1,659,1293,/mnt/research/xprize/plant-training-data/plants_photos/original/247176054_original.jpg
23130,247176065,1,1,1,1,1,659,1293,/mnt/research/xprize/plant-training-data/plants_photos/original/247176065_original.jpg
23131,247220351,1,1,1,4,5,289,382,/mnt/research/xprize/plant-training-data/plants_photos/original/247220351_original.jpg
23132,247220365,1,1,1,4,5,289,382,/mnt/research/xprize/plant-training-data/plants_photos/original/247220365_original.jpg
23133,247336849,1,1,2,24,101,461,661,/mnt/research/xprize/plant-training-data/plants_photos/original/247336849_original.jpg
23134,247342056,1,1,1,8,62,242,671,/mnt/research/xprize/plant-training-data/plants_photos/original/247342056_original.jpg
23135,247342053,1,1,1,8,62,242,671,/mnt/research/xprize/plant-training-data/plants_photos/original/247342053_original.jpg
23136,247342061,1,1,1,8,62,242,671,/mnt/research/xprize/plant-training-data/plants_photos/original/247342061_original.jpg
23137,247342068,1,1,1,8,62,242,671,/mnt/research/xprize/plant-training-data/plants_photos/original/247342068_original.jpg
23138,247342069,1,1,1,8,62,242,671,/mnt/research/xprize/plant-training-data/plants_photos/original/247342069_original.jpg
23139,247342191,1,1,1,18,45,84,275,/mnt/research/xprize/plant-training-data/plants_photos/original/247342191_original.jpg
23140,247342188,1,1,1,18,45,84,275,/mnt/research/xprize/plant-training-data/plants_photos/original/247342188_original.jpg
23141,247342223,1,1,1,18,45,84,275,/mnt/research/xprize/plant-training-data/plants_photos/original/247342223_original.jpg
23142,247342193,1,1,1,18,45,84,275,/mnt/research/xprize/plant-training-data/plants_photos/original/247342193_original.jpg
23143,247342203,1,1,1,18,45,84,275,/mnt/research/xprize/plant-training-data/plants_photos/original/247342203_original.jpg
23144,247342289,1,1,6,44,102,307,414,/mnt/research/xprize/plant-training-data/plants_photos/original/247342289_original.jpg
23145,247342265,1,1,6,44,102,307,414,/mnt/research/xprize/plant-training-data/plants_photos/original/247342265_original.jpg
23146,247342264,1,1,6,44,102,307,414,/mnt/research/xprize/plant-training-data/plants_photos/original/247342264_original.jpg
23147,247342270,1,1,6,44,102,307,414,/mnt/research/xprize/plant-training-data/plants_photos/original/247342270_original.jpg
23148,247342274,1,1,6,44,102,307,414,/mnt/research/xprize/plant-training-data/plants_photos/original/247342274_original.jpg
23149,247342276,1,1,6,44,102,307,414,/mnt/research/xprize/plant-training-data/plants_photos/original/247342276_original.jpg
23150,247342286,1,1,6,44,102,307,414,/mnt/research/xprize/plant-training-data/plants_photos/original/247342286_original.jpg
23151,247478491,1,1,1,36,82,445,638,/mnt/research/xprize/plant-training-data/plants_photos/original/247478491_original.jpg
23152,247478503,1,1,1,36,82,445,638,/mnt/research/xprize/plant-training-data/plants_photos/original/247478503_original.jpg
23153,247478593,1,1,1,36,82,445,638,/mnt/research/xprize/plant-training-data/plants_photos/original/247478593_original.jpg
23154,247479303,1,1,1,6,23,42,150,/mnt/research/xprize/plant-training-data/plants_photos/original/247479303_original.jpg
23155,247493316,1,1,1,4,5,254,329,/mnt/research/xprize/plant-training-data/plants_photos/original/247493316_original.jpg
23156,247510797,1,1,1,11,86,527,819,/mnt/research/xprize/plant-training-data/plants_photos/original/247510797_original.jpg
23157,247513494,1,1,1,10,29,398,1072,/mnt/research/xprize/plant-training-data/plants_photos/original/247513494_original.jpg
23158,247516424,1,1,1,10,29,398,1072,/mnt/research/xprize/plant-training-data/plants_photos/original/247516424_original.jpg
23159,247516537,1,1,1,10,29,398,1072,/mnt/research/xprize/plant-training-data/plants_photos/original/247516537_original.jpg
23160,247513519,1,1,1,4,5,68,74,/mnt/research/xprize/plant-training-data/plants_photos/original/247513519_original.jpg
23161,247516304,1,1,1,4,5,68,74,/mnt/research/xprize/plant-training-data/plants_photos/original/247516304_original.jpg
23162,247513474,1,1,1,16,43,88,1607,/mnt/research/xprize/plant-training-data/plants_photos/original/247513474_original.jpg
23163,247515726,1,1,1,16,43,88,1607,/mnt/research/xprize/plant-training-data/plants_photos/original/247515726_original.jpg
23164,247515790,1,1,1,16,43,88,1607,/mnt/research/xprize/plant-training-data/plants_photos/original/247515790_original.jpg
23165,247515966,1,1,1,16,43,88,1607,/mnt/research/xprize/plant-training-data/plants_photos/original/247515966_original.jpg
23166,247516069,1,1,1,16,43,88,1607,/mnt/research/xprize/plant-training-data/plants_photos/original/247516069_original.jpg
23167,247515864,1,1,1,16,43,88,1607,/mnt/research/xprize/plant-training-data/plants_photos/original/247515864_original.jpg
23168,247516150,1,1,1,16,43,88,1607,/mnt/research/xprize/plant-training-data/plants_photos/original/247516150_original.jpg
23169,247515658,1,1,1,16,43,88,235,/mnt/research/xprize/plant-training-data/plants_photos/original/247515658_original.jpg
23170,247513567,1,1,1,16,43,88,235,/mnt/research/xprize/plant-training-data/plants_photos/original/247513567_original.jpg
23171,247515605,1,1,1,16,43,88,235,/mnt/research/xprize/plant-training-data/plants_photos/original/247515605_original.jpg
23172,247515541,1,1,1,16,43,88,235,/mnt/research/xprize/plant-training-data/plants_photos/original/247515541_original.jpg
23173,247515425,1,1,2,24,101,368,507,/mnt/research/xprize/plant-training-data/plants_photos/original/247515425_original.jpg
23174,247513592,1,1,2,24,101,368,507,/mnt/research/xprize/plant-training-data/plants_photos/original/247513592_original.jpg
23175,247538428,1,1,1,1,1,173,291,/mnt/research/xprize/plant-training-data/plants_photos/original/247538428_original.jpg
23176,247584388,1,1,1,45,119,393,746,/mnt/research/xprize/plant-training-data/plants_photos/original/247584388_original.jpg
23177,247607784,1,1,1,10,84,904,1627,/mnt/research/xprize/plant-training-data/plants_photos/original/247607784_original.jpg
23178,247607818,1,1,3,33,71,166,381,/mnt/research/xprize/plant-training-data/plants_photos/original/247607818_original.jpg
23179,247607845,1,1,2,14,19,30,32,/mnt/research/xprize/plant-training-data/plants_photos/original/247607845_original.jpg
23180,247607853,1,1,1,1,1,381,637,/mnt/research/xprize/plant-training-data/plants_photos/original/247607853_original.jpg
23181,247607865,1,1,1,11,88,349,476,/mnt/research/xprize/plant-training-data/plants_photos/original/247607865_original.jpg
23182,247607870,1,1,1,2,2,8,8,/mnt/research/xprize/plant-training-data/plants_photos/original/247607870_original.jpg
23183,247607876,1,1,1,5,33,192,583,/mnt/research/xprize/plant-training-data/plants_photos/original/247607876_original.jpg
23184,247608586,1,1,1,5,33,192,583,/mnt/research/xprize/plant-training-data/plants_photos/original/247608586_original.jpg
23185,247613235,1,1,1,19,94,239,304,/mnt/research/xprize/plant-training-data/plants_photos/original/247613235_original.jpg
23186,247615716,1,1,1,2,26,269,351,/mnt/research/xprize/plant-training-data/plants_photos/original/247615716_original.jpg
23187,247624238,1,1,1,1,1,496,753,/mnt/research/xprize/plant-training-data/plants_photos/original/247624238_original.jpg
23188,247625105,1,1,1,1,1,496,753,/mnt/research/xprize/plant-training-data/plants_photos/original/247625105_original.jpg
23189,247625108,1,1,1,1,1,496,753,/mnt/research/xprize/plant-training-data/plants_photos/original/247625108_original.jpg
23190,247625115,1,1,1,1,1,496,753,/mnt/research/xprize/plant-training-data/plants_photos/original/247625115_original.jpg
23191,247625482,1,1,1,1,1,659,1090,/mnt/research/xprize/plant-training-data/plants_photos/original/247625482_original.jpg
23192,247625491,1,1,1,1,1,659,1090,/mnt/research/xprize/plant-training-data/plants_photos/original/247625491_original.jpg
23193,247625510,1,1,1,1,1,659,1090,/mnt/research/xprize/plant-training-data/plants_photos/original/247625510_original.jpg
23194,247626361,1,1,2,3,4,908,1638,/mnt/research/xprize/plant-training-data/plants_photos/original/247626361_original.jpg
23195,247626377,1,1,2,3,4,908,1638,/mnt/research/xprize/plant-training-data/plants_photos/original/247626377_original.jpg
23196,247626958,1,1,1,2,26,376,760,/mnt/research/xprize/plant-training-data/plants_photos/original/247626958_original.jpg
23197,247626963,1,1,1,2,26,376,760,/mnt/research/xprize/plant-training-data/plants_photos/original/247626963_original.jpg
23198,247676194,1,1,1,19,30,296,721,/mnt/research/xprize/plant-training-data/plants_photos/original/247676194_original.jpg
23199,247698999,1,1,2,24,101,291,384,/mnt/research/xprize/plant-training-data/plants_photos/original/247698999_original.jpg
23200,247711464,1,1,2,21,37,69,75,/mnt/research/xprize/plant-training-data/plants_photos/original/247711464_original.jpg
23201,247720604,1,1,1,10,29,149,344,/mnt/research/xprize/plant-training-data/plants_photos/original/247720604_original.jpg
23202,247720617,1,1,1,10,29,149,344,/mnt/research/xprize/plant-training-data/plants_photos/original/247720617_original.jpg
23203,247720629,1,1,1,4,5,254,1000,/mnt/research/xprize/plant-training-data/plants_photos/original/247720629_original.jpg
23204,247720638,1,1,1,4,5,254,1000,/mnt/research/xprize/plant-training-data/plants_photos/original/247720638_original.jpg
23205,247720644,1,1,1,4,5,254,1000,/mnt/research/xprize/plant-training-data/plants_photos/original/247720644_original.jpg
23206,247720651,1,1,1,4,5,421,589,/mnt/research/xprize/plant-training-data/plants_photos/original/247720651_original.jpg
23207,247720662,1,1,1,4,5,421,589,/mnt/research/xprize/plant-training-data/plants_photos/original/247720662_original.jpg
23208,247720669,1,1,1,10,32,58,944,/mnt/research/xprize/plant-training-data/plants_photos/original/247720669_original.jpg
23209,247720680,1,1,1,10,32,58,944,/mnt/research/xprize/plant-training-data/plants_photos/original/247720680_original.jpg
23210,247728815,1,1,1,5,33,443,1101,/mnt/research/xprize/plant-training-data/plants_photos/original/247728815_original.jpg
23211,247728819,1,1,1,5,33,443,1101,/mnt/research/xprize/plant-training-data/plants_photos/original/247728819_original.jpg
23212,247728830,1,1,1,5,33,443,1101,/mnt/research/xprize/plant-training-data/plants_photos/original/247728830_original.jpg
23213,247728821,1,1,1,5,33,443,1101,/mnt/research/xprize/plant-training-data/plants_photos/original/247728821_original.jpg
23214,247728823,1,1,1,5,33,443,1101,/mnt/research/xprize/plant-training-data/plants_photos/original/247728823_original.jpg
23215,247728824,1,1,1,5,33,443,1101,/mnt/research/xprize/plant-training-data/plants_photos/original/247728824_original.jpg
23216,247728825,1,1,1,5,33,443,1101,/mnt/research/xprize/plant-training-data/plants_photos/original/247728825_original.jpg
23217,247728826,1,1,1,5,33,443,1101,/mnt/research/xprize/plant-training-data/plants_photos/original/247728826_original.jpg
23218,247760515,1,1,2,3,3,709,1639,/mnt/research/xprize/plant-training-data/plants_photos/original/247760515_original.jpg
23219,247760527,1,1,2,3,3,709,1639,/mnt/research/xprize/plant-training-data/plants_photos/original/247760527_original.jpg
23220,247760540,1,1,2,3,3,709,1639,/mnt/research/xprize/plant-training-data/plants_photos/original/247760540_original.jpg
23221,247760555,1,1,2,3,3,709,1639,/mnt/research/xprize/plant-training-data/plants_photos/original/247760555_original.jpg
23222,247760566,1,1,2,3,3,709,1639,/mnt/research/xprize/plant-training-data/plants_photos/original/247760566_original.jpg
23223,247760576,1,1,2,3,3,709,1639,/mnt/research/xprize/plant-training-data/plants_photos/original/247760576_original.jpg
23224,247760589,1,1,2,3,3,709,1639,/mnt/research/xprize/plant-training-data/plants_photos/original/247760589_original.jpg
23225,247760596,1,1,2,3,3,709,1639,/mnt/research/xprize/plant-training-data/plants_photos/original/247760596_original.jpg
23226,247760607,1,1,2,3,3,709,1639,/mnt/research/xprize/plant-training-data/plants_photos/original/247760607_original.jpg
23227,247760614,1,1,2,3,3,709,1639,/mnt/research/xprize/plant-training-data/plants_photos/original/247760614_original.jpg
23228,247760641,1,1,2,3,3,389,540,/mnt/research/xprize/plant-training-data/plants_photos/original/247760641_original.jpg
23229,247761251,1,1,1,22,38,497,754,/mnt/research/xprize/plant-training-data/plants_photos/original/247761251_original.jpg
23230,247761266,1,1,1,22,38,497,754,/mnt/research/xprize/plant-training-data/plants_photos/original/247761266_original.jpg
23231,247761282,1,1,1,22,38,497,754,/mnt/research/xprize/plant-training-data/plants_photos/original/247761282_original.jpg
23232,247761303,1,1,1,22,38,497,754,/mnt/research/xprize/plant-training-data/plants_photos/original/247761303_original.jpg
23233,247761318,1,1,1,22,38,497,754,/mnt/research/xprize/plant-training-data/plants_photos/original/247761318_original.jpg
23234,247761415,1,1,2,3,3,662,1100,/mnt/research/xprize/plant-training-data/plants_photos/original/247761415_original.jpg
23235,247761428,1,1,2,3,3,662,1100,/mnt/research/xprize/plant-training-data/plants_photos/original/247761428_original.jpg
23236,247761440,1,1,2,3,3,662,1100,/mnt/research/xprize/plant-training-data/plants_photos/original/247761440_original.jpg
23237,247761449,1,1,2,3,3,662,1100,/mnt/research/xprize/plant-training-data/plants_photos/original/247761449_original.jpg
23238,247761458,1,1,2,3,3,662,1100,/mnt/research/xprize/plant-training-data/plants_photos/original/247761458_original.jpg
23239,247761470,1,1,2,3,3,662,1100,/mnt/research/xprize/plant-training-data/plants_photos/original/247761470_original.jpg
23240,247761483,1,1,2,3,3,662,1100,/mnt/research/xprize/plant-training-data/plants_photos/original/247761483_original.jpg
23241,247761491,1,1,2,3,3,662,1100,/mnt/research/xprize/plant-training-data/plants_photos/original/247761491_original.jpg
23242,247761501,1,1,2,3,3,662,1100,/mnt/research/xprize/plant-training-data/plants_photos/original/247761501_original.jpg
23243,247761513,1,1,2,3,3,662,1100,/mnt/research/xprize/plant-training-data/plants_photos/original/247761513_original.jpg
23244,247761833,1,1,2,3,3,829,1640,/mnt/research/xprize/plant-training-data/plants_photos/original/247761833_original.jpg
23245,247761845,1,1,2,3,3,829,1640,/mnt/research/xprize/plant-training-data/plants_photos/original/247761845_original.jpg
23246,247761855,1,1,2,3,3,829,1640,/mnt/research/xprize/plant-training-data/plants_photos/original/247761855_original.jpg
23247,247761868,1,1,2,3,3,829,1640,/mnt/research/xprize/plant-training-data/plants_photos/original/247761868_original.jpg
23248,247761881,1,1,2,3,3,829,1640,/mnt/research/xprize/plant-training-data/plants_photos/original/247761881_original.jpg
23249,247761889,1,1,2,3,3,829,1640,/mnt/research/xprize/plant-training-data/plants_photos/original/247761889_original.jpg
23250,247761902,1,1,2,3,3,829,1640,/mnt/research/xprize/plant-training-data/plants_photos/original/247761902_original.jpg
23251,247762106,1,1,2,3,3,646,1058,/mnt/research/xprize/plant-training-data/plants_photos/original/247762106_original.jpg
23252,247762117,1,1,2,3,3,646,1058,/mnt/research/xprize/plant-training-data/plants_photos/original/247762117_original.jpg
23253,247762125,1,1,2,3,3,646,1058,/mnt/research/xprize/plant-training-data/plants_photos/original/247762125_original.jpg
23254,247762140,1,1,2,3,3,646,1058,/mnt/research/xprize/plant-training-data/plants_photos/original/247762140_original.jpg
23255,247762148,1,1,2,3,3,646,1058,/mnt/research/xprize/plant-training-data/plants_photos/original/247762148_original.jpg
23256,247762157,1,1,2,3,3,646,1058,/mnt/research/xprize/plant-training-data/plants_photos/original/247762157_original.jpg
23257,247762245,1,1,2,3,4,54,1641,/mnt/research/xprize/plant-training-data/plants_photos/original/247762245_original.jpg
23258,247762253,1,1,2,3,4,54,1641,/mnt/research/xprize/plant-training-data/plants_photos/original/247762253_original.jpg
23259,247762470,1,1,1,1,1,357,487,/mnt/research/xprize/plant-training-data/plants_photos/original/247762470_original.jpg
23260,247762480,1,1,1,1,1,357,487,/mnt/research/xprize/plant-training-data/plants_photos/original/247762480_original.jpg
23261,247762498,1,1,1,1,1,357,487,/mnt/research/xprize/plant-training-data/plants_photos/original/247762498_original.jpg
23262,247762507,1,1,1,1,1,357,487,/mnt/research/xprize/plant-training-data/plants_photos/original/247762507_original.jpg
23263,247762518,1,1,1,1,1,357,487,/mnt/research/xprize/plant-training-data/plants_photos/original/247762518_original.jpg
23264,247762537,1,1,1,1,1,357,487,/mnt/research/xprize/plant-training-data/plants_photos/original/247762537_original.jpg
23265,247762544,1,1,1,1,1,357,487,/mnt/research/xprize/plant-training-data/plants_photos/original/247762544_original.jpg
23266,247762553,1,1,1,1,1,357,487,/mnt/research/xprize/plant-training-data/plants_photos/original/247762553_original.jpg
23267,247762563,1,1,1,1,1,357,487,/mnt/research/xprize/plant-training-data/plants_photos/original/247762563_original.jpg
23268,247762573,1,1,1,1,1,357,487,/mnt/research/xprize/plant-training-data/plants_photos/original/247762573_original.jpg
23269,247762661,1,1,1,17,27,777,1356,/mnt/research/xprize/plant-training-data/plants_photos/original/247762661_original.jpg
23270,247762679,1,1,1,17,27,777,1356,/mnt/research/xprize/plant-training-data/plants_photos/original/247762679_original.jpg
23271,247762690,1,1,1,17,27,777,1356,/mnt/research/xprize/plant-training-data/plants_photos/original/247762690_original.jpg
23272,247762699,1,1,1,17,27,777,1356,/mnt/research/xprize/plant-training-data/plants_photos/original/247762699_original.jpg
23273,247762712,1,1,1,17,27,777,1356,/mnt/research/xprize/plant-training-data/plants_photos/original/247762712_original.jpg
23274,247762783,1,1,2,3,4,4,1499,/mnt/research/xprize/plant-training-data/plants_photos/original/247762783_original.jpg
23275,247762794,1,1,2,3,4,4,1499,/mnt/research/xprize/plant-training-data/plants_photos/original/247762794_original.jpg
23276,247762804,1,1,2,3,4,4,1499,/mnt/research/xprize/plant-training-data/plants_photos/original/247762804_original.jpg
23277,247762810,1,1,2,3,4,4,1499,/mnt/research/xprize/plant-training-data/plants_photos/original/247762810_original.jpg
23278,247762822,1,1,2,3,4,4,1499,/mnt/research/xprize/plant-training-data/plants_photos/original/247762822_original.jpg
23279,247762834,1,1,2,3,4,4,1499,/mnt/research/xprize/plant-training-data/plants_photos/original/247762834_original.jpg
